match_id,game_version,tft_set,placement,level,last_round,gold_left,total_damage_to_players,augments,traits,units,companion
NA1_5449282406,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,9,30,0,88,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 4}, {""name"": ""TFT16_Invoker"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Anivia"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kobuko"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kobuko"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Milio"", ""tier"": 2, ""items"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_Leviathan"", ""TFT_Item_AdaptiveHelm""]}, {""character_id"": ""TFT16_Lissandra"", ""tier"": 2, ""items"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_RabadonsDeathcap""]}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_Redemption"", ""TFT_Item_RedBuff""]}]",6c2562ad-42ed-4578-9a12-63d27bf58c79
NA1_5449282406,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,7,23,4,21,[],"[{""name"": ""TFT16_HexMech"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Piltover"", ""tier_current"": 3, ""num_units"": 6}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Caitlyn"", ""tier"": 3, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Orianna"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_AdaptiveHelm""]}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 1, ""items"": [""TFT_Item_BlueBuff""]}, {""character_id"": ""TFT16_THex"", ""tier"": 1, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_InfinityEdge""]}]",a0e9be28-3406-41d4-adac-26af1b15e5be
NA1_5449282406,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,8,24,0,40,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Invoker"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Yordle"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kobuko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lissandra"", ""tier"": 1, ""items"": [""TFT_Item_AdaptiveHelm"", ""TFT_Item_StatikkShiv""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": [""TFT_Item_ForceOfNature""]}, {""character_id"": ""TFT16_Volibear"", ""tier"": 1, ""items"": [""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster"", ""TFT_Item_LastWhisper""]}]",f686392e-6431-4d32-bde0-8c7ee6f75248
NA1_5449282406,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,2,9,33,1,131,[],"[{""name"": ""TFT16_Bilgewater"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Glutton"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_TwistedFate"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_MissFortune"", ""tier"": 2, ""items"": [""TFT16_Item_Bilgewater_FirstMatesFlintlock"", ""TFT_Item_LastWhisper"", ""TFT16_Item_Bilgewater_CaptainsBrew""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_Crownguard"", ""TFT_Item_SpectralGauntlet""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_TahmKench"", ""tier"": 1, ""items"": [""TFT16_Item_Bilgewater_PileOCitrus"", ""TFT_Item_FrozenHeart"", ""TFT_Item_AdaptiveHelm""]}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_TearOfTheGoddess""]}]",b4f1a74a-9391-4c4b-931d-bbaf2d15f43b
NA1_5449282406,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,6,9,27,0,44,[],"[{""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_HexMech"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Piltover"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Caitlyn"", ""tier"": 3, ""items"": []}, {""character_id"": ""TFT16_Orianna"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Nautilus"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 2, ""items"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_Crownguard"", ""TFT_Item_GargoyleStoneplate""]}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_RapidFireCannon""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": [""TFT_Item_Crownguard""]}, {""character_id"": ""TFT16_THex"", ""tier"": 1, ""items"": [""TFT_Item_PowerGauntlet"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Deathblade""]}]",fcea42c8-c430-433d-8f55-f18394c2a964
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,6,9,30,2,88,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ahri"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_Redemption"", ""TFT_Item_SpectralGauntlet""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": [""TFT_Item_Artifact_RapidFirecannon"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_ArchangelsStaff""]}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_Crownguard""]}]",fae83f1b-097b-4e10-b67c-018909d135cf
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,9,27,1,64,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_HexMech"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Piltover"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Warden"", ""tier_current"": 3, ""num_units"": 4}]","[{""character_id"": ""TFT16_JarvanIV"", ""tier"": 3, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_RedBuff"", ""TFT_Item_NightHarvester""]}, {""character_id"": ""TFT16_Caitlyn"", ""tier"": 3, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Nautilus"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Braum"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper"", ""TFT_Item_Deathblade""]}, {""character_id"": ""TFT16_THex"", ""tier"": 1, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_Quicksilver"", ""TFT_Item_PowerGauntlet""]}]",7e8ee72a-7f32-4ee6-add7-ca844e6b67b8
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,1,9,34,22,166,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ahri"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_ArchangelsStaff""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_FrozenHeart"", ""TFT_Item_FrozenHeart""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_Deathblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_GuardianAngel""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster""]}]",e239419b-7610-4442-a8d4-9cf651467bc3
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,4,9,33,13,102,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Invoker"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_RuneMage"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Yordle"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Ashe"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kobuko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Lissandra"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_SteraksGage"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_Crownguard""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_Deathblade""]}, {""character_id"": ""TFT16_Ryze"", ""tier"": 2, ""items"": [""TFT_Item_BlueBuff"", ""TFT_Item_RabadonsDeathcap"", ""TFT_Item_AdaptiveHelm""]}]",14e40985-35bb-4a61-9376-4d5896906bb2
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,31,1,85,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 3, ""num_units"": 7}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_BrambleVest"", ""TFT_Item_DragonsClaw""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT16_Item_IoniaEmblemItem"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 2, ""items"": [""TFT_Item_IonicSpark"", ""TFT_Item_Morellonomicon""]}]",b8786c5c-d469-461d-b2c9-2e8baaff0966
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,8,33,0,97,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Demacia"", ""tier_current"": 3, ""num_units"": 7}, {""name"": ""TFT16_Heroic"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KaisaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Longshot"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_JarvanIV"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_XinZhao"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Poppy"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vayne"", ""tier"": 3, ""items"": [""TFT_Item_HextechGunblade"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Garen"", ""tier"": 2, ""items"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_Redemption"", ""TFT_Item_NightHarvester""]}, {""character_id"": ""TFT16_Lux"", ""tier"": 2, ""items"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_Leviathan"", ""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Kaisa"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": [""TFT_Item_Redemption""]}, {""character_id"": ""TFT16_Galio"", ""tier"": 1, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_StatikkShiv"", ""TFT_Item_Leviathan""]}]",ff3409de-d2b0-4057-b9cc-e930fa53ae66
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,8,30,0,87,[],"[{""name"": ""TFT16_Bilgewater"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Glutton"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Nautilus"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_MissFortune"", ""tier"": 2, ""items"": [""TFT16_Item_Bilgewater_BilgeratCutlass"", ""TFT_Item_InfinityEdge"", ""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Taric"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_FrozenHeart"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": [""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper"", ""TFT_Item_Artifact_NavoriFlickerblades"", ""TFT_Item_HextechGunblade""]}, {""character_id"": ""TFT16_TahmKench"", ""tier"": 1, ""items"": []}]",5897ad9f-4665-4372-8f3e-6c878adb8918
NA1_5449253048,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,2,8,34,4,126,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Briar"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ashe"", ""tier"": 3, ""items"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_LastWhisper"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Tryndamere"", ""tier"": 3, ""items"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Quicksilver""]}, {""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 3, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_FrozenHeart"", ""TFT_Item_Redemption""]}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": [""TFT16_Item_FreljordEmblemItem""]}]",fcea42c8-c430-433d-8f55-f18394c2a964
NA1_5449222491,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,4,9,33,0,111,[],"[{""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Draven"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_RedBuff""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade"", ""TFT_Item_RunaansHurricane""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_InfinityEdge"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_SpearOfShojin""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_UnstableConcoction""]}]",c2a3623e-6683-4520-a053-b4189d1f7096
